customer_id,contact_date,age,job,marital,education,age_group
479,2024-07-16,40,Blue-Collar,married,secondary,Middle Aged
480,2024-07-16,42,Services,married,secondary,Middle Aged
481,2024-07-16,27,Student,married,secondary,Young Adult
482,2024-07-16,35,Management,married,tertiary,Young Adult
483,2024-07-17,35,Housemaid,married,primary,Young Adult
484,2024-07-17,32,Blue-Collar,single,secondary,Young Adult
485,2024-07-17,39,Technician,married,secondary,Young Adult
486,2024-07-17,31,Blue-Collar,divorced,secondary,Young Adult
487,2024-07-17,26,Services,single,secondary,Young Adult
488,2024-07-17,42,Management,married,tertiary,Middle Aged
489,2024-07-17,27,Services,single,secondary,Young Adult
490,2024-07-17,33,Self-Employed,divorced,secondary,Young Adult
491,2024-07-17,51,Blue-Collar,married,primary,Middle Aged
492,2024-07-17,33,Admin,married,secondary,Young Adult
493,2024-07-17,30,Technician,single,tertiary,Young Adult
494,2024-07-17,52,Housemaid,married,primary,Middle Aged
495,2024-07-17,42,Blue-Collar,divorced,primary,Middle Aged
496,2024-07-17,31,Management,divorced,tertiary,Young Adult
497,2024-07-17,27,Services,married,secondary,Young Adult
498,2024-07-17,44,Blue-Collar,single,secondary,Middle Aged
499,2024-07-18,40,Entrepreneur,divorced,secondary,Middle Aged
500,2024-07-18,46,Housemaid,divorced,primary,Middle Aged
501,2024-07-18,32,Services,divorced,secondary,Young Adult
502,2024-07-18,56,Technician,divorced,secondary,Middle Aged
503,2024-07-18,33,Blue-Collar,married,secondary,Young Adult
504,2024-07-18,33,Blue-Collar,married,secondary,Young Adult
505,2024-07-18,32,Self-Employed,married,primary,Young Adult
506,2024-07-18,41,Blue-Collar,divorced,primary,Middle Aged
507,2024-07-18,31,Admin,single,secondary,Young Adult
508,2024-07-18,30,Admin,divorced,secondary,Young Adult
509,2024-07-18,34,Admin,divorced,secondary,Young Adult
510,2024-07-18,43,Entrepreneur,married,secondary,Middle Aged
511,2024-07-18,28,Blue-Collar,married,secondary,Young Adult
512,2024-07-18,32,Admin,divorced,secondary,Young Adult
513,2024-07-18,31,Blue-Collar,divorced,secondary,Young Adult
514,2024-07-18,35,Entrepreneur,single,tertiary,Young Adult
515,2024-07-18,31,Management,married,tertiary,Young Adult
516,2024-07-21,25,Services,single,secondary,Young Adult
517,2024-07-21,56,Retired,divorced,tertiary,Middle Aged
518,2024-07-21,47,Technician,married,secondary,Middle Aged
519,2024-07-21,39,Management,married,tertiary,Young Adult
520,2024-07-21,51,Management,married,tertiary,Middle Aged
521,2024-07-21,54,Technician,divorced,secondary,Middle Aged
522,2024-07-21,58,Retired,married,unknown,Middle Aged
523,2024-07-21,42,Unemployed,married,unknown,Middle Aged
524,2024-07-21,56,Services,married,primary,Middle Aged
525,2024-07-21,55,Housemaid,married,secondary,Middle Aged
526,2024-07-21,26,Blue-Collar,single,primary,Young Adult
527,2024-07-21,40,Admin,single,secondary,Middle Aged
528,2024-07-21,26,Technician,single,secondary,Young Adult
529,2024-07-21,35,Management,single,tertiary,Young Adult
530,2024-07-21,34,Services,single,secondary,Young Adult
531,2024-07-21,41,Management,single,tertiary,Middle Aged
532,2024-07-22,44,Management,married,primary,Middle Aged
533,2024-07-22,33,Management,single,tertiary,Young Adult
534,2024-07-22,36,Management,divorced,tertiary,Young Adult
535,2024-07-22,38,Technician,married,secondary,Young Adult
536,2024-07-22,35,Technician,married,tertiary,Young Adult
537,2024-07-22,41,Technician,single,tertiary,Middle Aged
538,2024-07-22,41,Management,divorced,unknown,Middle Aged
539,2024-07-22,28,Blue-Collar,married,secondary,Young Adult
540,2024-07-22,26,Services,married,secondary,Young Adult
541,2024-07-22,39,Blue-Collar,single,secondary,Young Adult
542,2024-07-22,25,Admin,married,unknown,Young Adult
543,2024-07-22,37,Admin,married,secondary,Young Adult
544,2024-07-23,25,Management,married,secondary,Young Adult
545,2024-07-23,46,Management,divorced,tertiary,Middle Aged
546,2024-07-23,25,Blue-Collar,single,secondary,Young Adult
547,2024-07-23,28,Technician,single,tertiary,Young Adult
548,2024-07-23,33,Services,divorced,secondary,Young Adult
549,2024-07-23,32,Management,single,secondary,Young Adult
550,2024-07-23,32,Blue-Collar,married,secondary,Young Adult
551,2024-07-23,47,Technician,single,secondary,Middle Aged
552,2024-07-23,50,Entrepreneur,married,tertiary,Middle Aged
553,2024-07-23,27,Technician,married,secondary,Young Adult
554,2024-07-23,45,Admin,married,secondary,Middle Aged
555,2024-07-23,51,Admin,single,secondary,Middle Aged
556,2024-07-23,36,Admin,married,secondary,Young Adult
557,2024-07-23,51,Self-Employed,married,secondary,Middle Aged
558,2024-07-23,33,Services,single,tertiary,Young Adult
559,2024-07-23,59,Technician,married,secondary,Middle Aged
560,2024-07-23,38,Entrepreneur,married,tertiary,Young Adult
561,2024-07-24,40,Services,married,secondary,Middle Aged
562,2024-07-24,51,Blue-Collar,married,primary,Middle Aged
563,2024-07-24,41,Entrepreneur,single,secondary,Middle Aged
564,2024-07-24,38,Entrepreneur,married,secondary,Young Adult
565,2024-07-24,31,Management,married,tertiary,Young Adult
566,2024-07-24,28,Admin,single,secondary,Young Adult
567,2024-07-24,41,Blue-Collar,married,secondary,Middle Aged
568,2024-07-24,33,Management,divorced,tertiary,Young Adult
569,2024-07-24,25,Student,single,secondary,Young Adult
570,2024-07-24,45,Admin,divorced,secondary,Middle Aged
571,2024-07-24,31,Blue-Collar,married,primary,Young Adult
572,2024-07-24,28,Services,single,secondary,Young Adult
573,2024-07-24,49,Technician,divorced,secondary,Middle Aged
574,2024-07-24,25,Services,married,secondary,Young Adult
575,2024-07-24,28,Unemployed,single,tertiary,Young Adult
576,2024-07-25,54,Retired,married,secondary,Middle Aged
577,2024-07-25,28,Technician,single,tertiary,Young Adult
578,2024-07-25,27,Technician,single,tertiary,Young Adult
579,2024-07-25,49,Blue-Collar,single,primary,Middle Aged
580,2024-07-25,53,Blue-Collar,married,primary,Middle Aged
581,2024-07-25,26,Technician,single,secondary,Young Adult
582,2024-07-25,37,Services,married,secondary,Young Adult
583,2024-07-25,34,Blue-Collar,single,secondary,Young Adult
584,2024-07-25,51,Retired,married,primary,Middle Aged
585,2024-07-25,39,Housemaid,married,secondary,Young Adult
586,2024-07-25,35,Technician,single,tertiary,Young Adult
587,2024-07-25,51,Unemployed,married,primary,Middle Aged
588,2024-07-25,30,Management,single,tertiary,Young Adult
589,2024-07-25,42,Blue-Collar,single,primary,Middle Aged
590,2024-07-25,54,Management,married,secondary,Middle Aged
591,2024-07-25,51,Blue-Collar,married,primary,Middle Aged
592,2024-07-25,57,Retired,divorced,primary,Middle Aged
593,2024-07-25,30,Management,married,tertiary,Young Adult
594,2024-07-25,37,Blue-Collar,single,secondary,Young Adult
595,2024-07-25,39,Technician,married,secondary,Young Adult
596,2024-07-25,35,Technician,married,tertiary,Young Adult
597,2024-07-28,48,Management,married,secondary,Middle Aged
598,2024-07-28,31,Management,married,tertiary,Young Adult
599,2024-07-28,35,Self-Employed,married,secondary,Young Adult
600,2024-07-28,48,Housemaid,married,secondary,Middle Aged
601,2024-07-28,53,Housemaid,married,primary,Middle Aged
602,2024-07-28,27,Technician,single,secondary,Young Adult
603,2024-07-28,55,Technician,married,secondary,Middle Aged
604,2024-07-28,40,Services,married,secondary,Middle Aged
605,2024-07-28,40,Self-Employed,single,tertiary,Middle Aged
606,2024-07-28,38,Blue-Collar,divorced,secondary,Young Adult
607,2024-07-28,54,Retired,single,secondary,Middle Aged
608,2024-07-28,54,Technician,married,secondary,Middle Aged
609,2024-07-28,50,Admin,single,secondary,Middle Aged
610,2024-07-29,48,Management,divorced,tertiary,Middle Aged
611,2024-07-29,41,Services,married,unknown,Middle Aged
612,2024-07-29,51,Blue-Collar,divorced,primary,Middle Aged
613,2024-07-29,42,Technician,single,tertiary,Middle Aged
614,2024-07-29,58,Retired,divorced,secondary,Middle Aged
615,2024-07-29,47,Unemployed,married,secondary,Middle Aged
616,2024-07-29,58,Admin,married,secondary,Middle Aged
617,2024-07-29,41,Blue-Collar,married,secondary,Middle Aged
618,2024-07-30,50,Admin,married,secondary,Middle Aged
619,2024-07-30,46,Housemaid,married,secondary,Middle Aged
620,2024-07-30,44,Blue-Collar,married,secondary,Middle Aged
621,2024-07-30,36,Services,married,secondary,Young Adult
622,2024-07-30,58,Management,divorced,secondary,Middle Aged
623,2024-07-30,44,Unemployed,single,primary,Middle Aged
624,2024-07-30,49,Entrepreneur,divorced,unknown,Middle Aged
625,2024-07-30,55,Management,married,tertiary,Middle Aged
626,2024-07-30,52,Unemployed,married,primary,Middle Aged
627,2024-07-30,60,Retired,divorced,secondary,Elderly
628,2024-07-30,41,Services,married,unknown,Middle Aged
629,2024-07-30,36,Management,married,tertiary,Young Adult
630,2024-07-30,41,Blue-Collar,divorced,primary,Middle Aged
631,2024-07-30,50,Entrepreneur,married,tertiary,Middle Aged
632,2024-07-30,44,Housemaid,married,primary,Middle Aged
633,2024-07-30,54,Technician,married,secondary,Middle Aged
634,2024-07-30,35,Management,married,tertiary,Young Adult
635,2024-07-30,59,Retired,divorced,secondary,Middle Aged
636,2024-07-30,42,Entrepreneur,married,unknown,Middle Aged
637,2024-07-30,27,Management,single,tertiary,Young Adult
638,2024-07-30,59,Housemaid,divorced,primary,Middle Aged
639,2024-07-30,43,Admin,married,secondary,Middle Aged
640,2024-07-30,39,Technician,single,secondary,Young Adult
641,2024-07-30,33,Unemployed,married,secondary,Young Adult
642,2024-07-31,36,Self-Employed,single,tertiary,Young Adult
643,2024-07-31,35,Blue-Collar,divorced,primary,Young Adult
644,2024-07-31,50,Blue-Collar,married,unknown,Middle Aged
645,2024-07-31,55,Technician,married,secondary,Middle Aged
646,2024-07-31,51,Unemployed,divorced,tertiary,Middle Aged
647,2024-07-31,48,Entrepreneur,married,tertiary,Middle Aged
648,2024-07-31,55,Housemaid,divorced,primary,Middle Aged
649,2024-07-31,30,Services,married,secondary,Young Adult
650,2024-07-31,53,Blue-Collar,married,primary,Middle Aged
651,2024-07-31,40,Blue-Collar,married,secondary,Middle Aged
652,2024-07-31,44,Technician,married,primary,Middle Aged
653,2024-07-31,49,Management,divorced,tertiary,Middle Aged
654,2024-07-31,40,Admin,married,secondary,Middle Aged
655,2024-07-31,58,Unemployed,married,primary,Middle Aged
656,2024-07-31,49,Services,married,secondary,Middle Aged
657,2024-08-04,38,Technician,married,secondary,Young Adult
658,2024-08-04,51,Housemaid,divorced,tertiary,Middle Aged
659,2024-08-04,36,Management,divorced,tertiary,Young Adult
660,2024-08-04,55,Retired,married,secondary,Middle Aged
661,2024-08-04,43,Technician,married,tertiary,Middle Aged
662,2024-08-05,60,Management,divorced,secondary,Elderly
663,2024-08-05,57,Retired,married,secondary,Middle Aged
664,2024-08-05,41,Technician,married,tertiary,Middle Aged
665,2024-08-05,50,Technician,married,tertiary,Middle Aged
666,2024-08-05,53,Blue-Collar,married,secondary,Middle Aged
667,2024-08-05,59,Retired,married,primary,Middle Aged
668,2024-08-05,59,Housemaid,married,primary,Middle Aged
669,2024-08-05,52,Unknown,married,unknown,Middle Aged
670,2024-08-05,58,Management,divorced,tertiary,Middle Aged
671,2024-08-05,59,Retired,married,primary,Middle Aged
672,2024-08-05,49,Technician,single,secondary,Middle Aged
673,2024-08-05,33,Management,divorced,tertiary,Young Adult
674,2024-08-05,55,Blue-Collar,married,primary,Middle Aged
675,2024-08-05,42,Technician,married,tertiary,Middle Aged
676,2024-08-05,52,Services,married,secondary,Middle Aged
677,2024-08-05,38,Technician,married,tertiary,Young Adult
678,2024-08-05,55,Technician,married,tertiary,Middle Aged
679,2024-08-05,49,Technician,married,tertiary,Middle Aged
680,2024-08-05,56,Technician,divorced,secondary,Middle Aged
681,2024-08-05,46,Technician,married,secondary,Middle Aged
682,2024-08-06,57,Retired,divorced,tertiary,Middle Aged
683,2024-08-06,61,Retired,married,secondary,Elderly
684,2024-08-06,45,Admin,married,secondary,Middle Aged
685,2024-08-06,39,Management,married,tertiary,Young Adult
686,2024-08-06,46,Admin,married,secondary,Middle Aged
687,2024-08-06,43,Management,single,tertiary,Middle Aged
688,2024-08-06,34,Services,married,secondary,Young Adult
689,2024-08-06,35,Management,divorced,tertiary,Young Adult
690,2024-08-06,36,Management,divorced,tertiary,Young Adult
691,2024-08-06,45,Management,divorced,tertiary,Middle Aged
692,2024-08-06,47,Technician,married,secondary,Middle Aged
693,2024-08-06,42,Technician,married,tertiary,Middle Aged
694,2024-08-06,40,Management,single,tertiary,Middle Aged
695,2024-08-06,40,Technician,divorced,secondary,Middle Aged
696,2024-08-06,32,Technician,married,secondary,Young Adult
697,2024-08-06,33,Technician,single,secondary,Young Adult
698,2024-08-06,32,Self-Employed,married,tertiary,Young Adult
699,2024-08-06,46,Blue-Collar,married,primary,Middle Aged
700,2024-08-06,50,Admin,married,secondary,Middle Aged
701,2024-08-06,51,Blue-Collar,married,primary,Middle Aged
702,2024-08-06,30,Management,single,tertiary,Young Adult
703,2024-08-07,39,Technician,single,secondary,Young Adult
704,2024-08-07,47,Admin,married,secondary,Middle Aged
705,2024-08-07,40,Technician,divorced,secondary,Middle Aged
706,2024-08-07,50,Blue-Collar,married,primary,Middle Aged
707,2024-08-07,60,Management,married,tertiary,Elderly
708,2024-08-07,32,Management,single,tertiary,Young Adult
709,2024-08-07,57,Technician,married,tertiary,Middle Aged
710,2024-08-07,41,Self-Employed,married,tertiary,Middle Aged
711,2024-08-07,50,Technician,married,secondary,Middle Aged
712,2024-08-07,46,Technician,divorced,secondary,Middle Aged
713,2024-08-07,31,Management,married,tertiary,Young Adult
714,2024-08-07,36,Technician,single,secondary,Young Adult
715,2024-08-07,45,Technician,divorced,secondary,Middle Aged
716,2024-08-07,33,Technician,divorced,secondary,Young Adult
717,2024-08-08,47,Services,married,secondary,Middle Aged
718,2024-08-08,35,Management,married,tertiary,Young Adult
719,2024-08-08,38,Management,married,tertiary,Young Adult
720,2024-08-08,33,Management,married,tertiary,Young Adult
721,2024-08-08,44,Technician,single,secondary,Middle Aged
722,2024-08-08,31,Management,single,tertiary,Young Adult
723,2024-08-08,31,Management,single,tertiary,Young Adult
724,2024-08-08,49,Services,married,secondary,Middle Aged
725,2024-08-08,52,Services,married,primary,Middle Aged
726,2024-08-08,31,Technician,married,tertiary,Young Adult
727,2024-08-08,35,Management,married,tertiary,Young Adult
728,2024-08-08,31,Management,single,tertiary,Young Adult
729,2024-08-08,36,Technician,divorced,secondary,Young Adult
730,2024-08-08,39,Management,married,tertiary,Young Adult
731,2024-08-08,46,Management,married,tertiary,Middle Aged
732,2024-08-11,48,Blue-Collar,married,primary,Middle Aged
733,2024-08-11,36,Management,married,tertiary,Young Adult
734,2024-08-11,30,Management,married,tertiary,Young Adult
735,2024-08-11,33,Management,single,tertiary,Young Adult
736,2024-08-11,57,Housemaid,married,primary,Middle Aged
737,2024-08-11,33,Management,single,tertiary,Young Adult
738,2024-08-11,35,Management,married,tertiary,Young Adult
739,2024-08-11,53,Management,married,tertiary,Middle Aged
740,2024-08-11,41,Management,married,secondary,Middle Aged
741,2024-08-11,32,Management,single,secondary,Young Adult
742,2024-08-11,41,Management,married,tertiary,Middle Aged
743,2024-08-11,35,Technician,single,secondary,Young Adult
744,2024-08-11,48,Blue-Collar,married,primary,Middle Aged
745,2024-08-11,34,Management,married,tertiary,Young Adult
746,2024-08-11,47,Blue-Collar,married,secondary,Middle Aged
747,2024-08-12,46,Unemployed,married,secondary,Middle Aged
748,2024-08-12,60,Retired,married,secondary,Elderly
749,2024-08-12,39,Management,married,secondary,Young Adult
750,2024-08-12,57,Blue-Collar,married,primary,Middle Aged
751,2024-08-12,36,Unemployed,divorced,secondary,Young Adult
752,2024-08-12,30,Management,married,secondary,Young Adult
753,2024-08-12,33,Technician,married,secondary,Young Adult
754,2024-08-12,30,Management,married,tertiary,Young Adult
755,2024-08-12,36,Technician,single,secondary,Young Adult
756,2024-08-12,49,Blue-Collar,married,primary,Middle Aged
757,2024-08-12,49,Blue-Collar,married,secondary,Middle Aged
758,2024-08-12,40,Unemployed,divorced,secondary,Middle Aged
759,2024-08-12,49,Blue-Collar,married,primary,Middle Aged
760,2024-08-12,38,Management,married,tertiary,Young Adult
761,2024-08-12,31,Management,single,tertiary,Young Adult
762,2024-08-12,34,Management,married,tertiary,Young Adult
763,2024-08-12,39,Management,married,tertiary,Young Adult
764,2024-08-12,40,Management,married,secondary,Middle Aged
765,2024-08-12,47,Technician,married,secondary,Middle Aged
766,2024-08-12,37,Technician,single,secondary,Young Adult
767,2024-08-12,44,Technician,single,secondary,Middle Aged
768,2024-08-12,55,Management,married,tertiary,Middle Aged
769,2024-08-13,40,Technician,married,secondary,Middle Aged
770,2024-08-13,54,Retired,married,primary,Middle Aged
771,2024-08-13,35,Technician,married,secondary,Young Adult
772,2024-08-13,32,Technician,single,tertiary,Young Adult
773,2024-08-13,36,Management,divorced,tertiary,Young Adult
774,2024-08-13,37,Management,married,tertiary,Young Adult
775,2024-08-13,37,Technician,single,secondary,Young Adult
776,2024-08-13,50,Self-Employed,married,secondary,Middle Aged
777,2024-08-13,58,Retired,married,tertiary,Middle Aged
778,2024-08-13,52,Technician,divorced,secondary,Middle Aged
779,2024-08-13,31,Management,married,tertiary,Young Adult
780,2024-08-13,40,Management,married,tertiary,Middle Aged
781,2024-08-13,34,Management,single,tertiary,Young Adult
