customer_id,contact_date,credit_on_default,annual_balance,housing_loan,personal_loan
766,2024-08-12,no,3665,no,no
767,2024-08-12,no,244,yes,no
768,2024-08-12,no,568,no,no
769,2024-08-13,no,42,no,no
770,2024-08-13,no,309,no,no
771,2024-08-13,no,-180,no,yes
772,2024-08-13,no,34646,no,no
773,2024-08-13,no,59,no,no
774,2024-08-13,no,4436,no,no
775,2024-08-13,no,-242,yes,no
776,2024-08-13,no,10052,no,no
777,2024-08-13,no,0,no,no
778,2024-08-13,no,152,no,no
779,2024-08-13,no,156,no,no
780,2024-08-13,no,66,no,no
781,2024-08-13,no,9827,yes,no
782,2024-08-13,no,6170,no,no
783,2024-08-13,no,2383,no,no
784,2024-08-13,no,635,no,no
785,2024-08-13,no,16,no,no
786,2024-08-13,no,362,no,no
787,2024-08-13,no,191,no,no
788,2024-08-13,no,455,yes,no
789,2024-08-14,no,3043,no,no
790,2024-08-14,no,3334,no,no
791,2024-08-14,no,8029,yes,no
792,2024-08-14,no,624,no,no
793,2024-08-14,no,331,no,no
794,2024-08-14,no,2929,no,no
795,2024-08-14,no,1314,no,no
796,2024-08-14,no,289,yes,no
797,2024-08-14,no,20,no,no
798,2024-08-14,no,8163,no,no
799,2024-08-14,no,1200,no,no
800,2024-08-14,no,1732,yes,no
801,2024-08-18,no,0,no,no
802,2024-08-18,no,576,no,no
803,2024-08-18,no,493,no,no
804,2024-08-18,no,682,no,no
805,2024-08-18,no,0,no,no
806,2024-08-18,no,3485,no,no
807,2024-08-18,no,2944,no,no
808,2024-08-18,no,1353,no,no
809,2024-08-18,no,0,no,no
810,2024-08-18,no,1541,no,no
811,2024-08-18,no,548,no,no
812,2024-08-18,no,254,no,no
813,2024-08-18,no,4414,no,no
814,2024-08-18,no,985,no,no
815,2024-08-18,no,1241,no,no
816,2024-08-19,no,3278,no,no
817,2024-08-19,no,412,no,no
818,2024-08-19,no,483,no,no
819,2024-08-19,no,7135,no,no
820,2024-08-19,no,61,no,no
821,2024-08-19,no,1412,yes,no
822,2024-08-20,no,15,no,no
823,2024-08-20,no,27,no,no
824,2024-08-20,no,1196,no,no
825,2024-08-20,no,19,no,no
826,2024-08-20,no,432,no,no
827,2024-08-20,no,988,no,no
828,2024-08-20,no,1614,no,no
829,2024-08-20,no,163,yes,no
830,2024-08-20,no,247,no,no
831,2024-08-20,no,236,no,no
832,2024-08-21,no,666,no,no
833,2024-08-21,no,73,no,no
834,2024-08-21,no,96,no,no
835,2024-08-21,no,46,no,no
836,2024-08-21,no,1501,no,no
837,2024-08-21,no,-477,no,yes
838,2024-08-21,no,1694,no,no
839,2024-08-21,no,196,no,no
840,2024-08-21,no,462,no,no
841,2024-08-22,no,1227,no,no
842,2024-08-22,no,522,no,no
843,2024-08-22,no,94,no,no
844,2024-08-22,no,267,no,no
845,2024-08-22,no,4570,no,no
846,2024-08-22,no,25,no,no
847,2024-08-22,no,0,no,no
848,2024-08-22,no,1920,no,no
849,2024-08-22,no,1575,yes,no
850,2024-08-22,no,234,no,no
851,2024-08-25,no,3518,yes,no
852,2024-08-25,no,136,no,no
853,2024-08-25,no,830,no,no
854,2024-08-25,no,2054,no,no
855,2024-08-25,no,-546,no,no
856,2024-08-25,no,5188,yes,no
857,2024-08-25,no,1882,no,no
858,2024-08-25,no,792,no,no
859,2024-08-25,yes,162,no,no
860,2024-08-25,no,1035,no,no
861,2024-08-25,no,746,no,no
862,2024-08-26,no,17297,no,no
863,2024-08-26,no,22,no,no
864,2024-08-26,no,231,no,no
865,2024-08-27,no,296,no,no
866,2024-08-27,no,0,no,no
867,2024-08-27,no,40,no,no
868,2024-08-27,no,2396,no,no
869,2024-08-27,no,2944,no,no
870,2024-08-27,no,7084,no,no
871,2024-08-27,no,569,no,no
872,2024-08-27,no,0,no,no
873,2024-08-27,no,1138,no,no
874,2024-08-27,no,54,yes,no
875,2024-08-28,no,2637,no,no
876,2024-08-28,no,2473,no,no
877,2024-08-28,no,5603,no,no
878,2024-08-28,no,225,no,no
879,2024-08-28,no,-17,yes,yes
880,2024-08-29,no,3490,yes,no
881,2024-08-29,no,769,no,no
882,2024-10-17,no,-90,no,yes
883,2024-10-17,no,1785,no,no
884,2024-10-17,no,-103,yes,yes
885,2024-10-17,no,555,yes,yes
886,2024-10-19,no,5303,yes,no
887,2024-10-20,no,1258,no,no
888,2024-10-20,no,1679,no,no
889,2024-10-20,no,1664,yes,no
890,2024-10-21,no,8749,yes,yes
891,2024-10-21,no,-247,yes,yes
892,2024-10-21,no,3444,yes,no
893,2024-10-21,no,5346,yes,yes
894,2024-10-22,no,1144,yes,no
895,2024-10-22,no,2351,no,no
896,2024-10-22,no,5514,no,no
897,2024-10-22,no,123,no,yes
898,2024-10-23,no,429,yes,no
899,2024-10-23,no,5254,yes,no
900,2024-10-23,no,589,yes,no
901,2024-10-24,no,568,yes,no
902,2024-10-24,no,10250,yes,no
903,2024-10-24,no,3537,no,no
904,2024-10-26,no,1947,no,no
905,2024-10-27,no,1967,no,no
906,2024-10-27,no,2329,no,no
907,2024-10-27,no,12026,yes,no
908,2024-10-28,no,1757,no,no
909,2024-10-28,no,107,yes,yes
910,2024-10-28,no,1012,yes,yes
911,2024-10-29,no,0,yes,no
912,2024-10-29,no,372,no,yes
913,2024-10-30,no,7506,yes,no
914,2024-10-30,no,314,yes,no
915,2024-10-30,no,860,no,no
916,2024-10-30,no,0,yes,no
917,2024-10-30,no,3623,no,no
918,2024-10-31,no,2470,no,no
919,2024-10-31,no,1307,yes,no
920,2024-10-31,no,3237,no,no
921,2024-11-04,no,5041,no,no
922,2024-11-04,no,6619,yes,no
923,2024-11-05,no,1331,no,no
924,2024-11-05,no,1970,yes,no
925,2024-11-05,no,1026,no,no
926,2024-11-06,no,249,no,no
927,2024-11-06,no,12857,yes,no
928,2024-11-08,no,2807,no,no
929,2024-11-09,no,5060,no,no
930,2024-11-10,no,2271,no,no
931,2024-11-10,no,1,no,no
932,2024-11-11,no,676,no,no
933,2024-11-11,no,160,no,no
934,2024-11-12,no,899,yes,no
935,2024-11-12,no,1230,yes,no
936,2024-11-13,no,0,no,no
937,2024-11-13,no,700,no,no
938,2024-11-13,no,0,no,no
939,2024-11-14,no,67,no,no
940,2024-11-14,no,127,yes,no
941,2024-11-14,no,2089,yes,no
942,2024-11-14,no,3585,no,no
943,2024-11-14,no,4152,yes,no
944,2024-11-14,no,816,yes,no
945,2024-11-17,no,5447,yes,yes
946,2024-11-17,no,275,no,no
947,2024-11-17,no,1540,yes,no
948,2024-11-17,no,751,yes,yes
949,2024-11-17,no,380,no,no
950,2024-11-17,no,1504,yes,yes
951,2024-11-17,no,1783,no,yes
952,2024-11-17,no,2269,no,no
953,2024-11-17,no,5115,yes,no
954,2024-11-17,no,781,no,yes
955,2024-11-17,no,-188,yes,yes
956,2024-11-18,no,761,no,no
957,2024-11-18,no,19,yes,no
958,2024-11-18,no,4508,yes,no
959,2024-11-18,no,66,no,no
960,2024-11-18,no,2266,no,no
961,2024-11-18,no,4646,yes,no
962,2024-11-18,no,1494,yes,no
963,2024-11-18,no,1050,yes,no
964,2024-11-18,no,0,yes,no
965,2024-11-18,no,0,no,no
966,2024-11-18,no,2171,yes,yes
967,2024-11-18,no,3234,no,no
968,2024-11-18,no,11887,no,no
969,2024-11-18,no,0,no,no
970,2024-11-18,no,5037,yes,no
971,2024-11-18,no,386,yes,no
972,2024-11-18,no,8781,yes,no
973,2024-11-18,no,538,no,no
974,2024-11-19,no,5561,yes,no
975,2024-11-19,no,859,yes,yes
976,2024-11-19,no,0,yes,yes
977,2024-11-19,no,-617,no,yes
978,2024-11-19,no,1429,yes,no
979,2024-11-19,no,4189,yes,no
980,2024-11-19,no,580,no,no
981,2024-11-19,no,2615,no,no
982,2024-11-19,no,587,no,no
983,2024-11-19,no,149,yes,no
984,2024-11-19,no,3,no,no
985,2024-11-19,no,807,yes,no
986,2024-11-19,no,3354,yes,no
987,2024-11-19,no,1249,yes,no
988,2024-11-19,no,190,yes,no
989,2024-11-19,no,550,no,no
990,2024-11-19,no,12737,no,yes
991,2024-11-19,no,0,yes,no
992,2024-11-19,no,1207,yes,no
993,2024-11-19,no,347,no,no
994,2024-11-19,no,3713,no,no
995,2024-11-19,no,3352,yes,no
996,2024-11-19,no,254,yes,no
997,2024-11-20,no,4654,yes,yes
998,2024-11-20,yes,-386,no,yes
999,2024-11-20,no,3043,yes,yes
1000,2024-11-20,no,1547,yes,no
1001,2024-11-20,no,945,no,no
1002,2024-11-20,no,6402,yes,no
1003,2024-11-20,no,1295,no,no
1004,2024-11-20,no,6993,yes,no
1005,2024-11-20,no,4420,yes,yes
1006,2024-11-20,no,141,no,yes
1007,2024-11-20,no,11462,yes,no
1008,2024-11-20,no,6843,no,no
1009,2024-11-20,no,501,yes,yes
1010,2024-11-20,no,5806,yes,no
1011,2024-11-20,no,20138,yes,no
1012,2024-11-20,no,1315,no,no
1013,2024-11-20,no,0,no,no
1014,2024-11-20,no,7,yes,no
1015,2024-11-20,no,3929,yes,no
1016,2024-11-20,no,7,no,no
1017,2024-11-20,no,699,yes,yes
1018,2024-11-20,no,421,yes,no
1019,2024-11-20,no,4333,yes,no
1020,2024-11-20,no,300,yes,no
1021,2024-11-20,no,7773,yes,no
1022,2024-11-20,no,1794,no,no
1023,2024-11-20,no,2032,no,yes
1024,2024-11-20,no,3401,no,no
1025,2024-11-20,no,1110,yes,no
1026,2024-11-20,no,3068,yes,yes
1027,2024-11-20,no,983,yes,no
1028,2024-11-20,no,2396,no,no
1029,2024-11-20,no,6888,no,no
1030,2024-11-20,no,2087,no,no
1031,2024-11-20,no,121,yes,no
1032,2024-11-20,no,3469,yes,no
1033,2024-11-20,no,5461,yes,no
1034,2024-11-20,no,7119,no,yes
1035,2024-11-20,no,-35,no,no
1036,2024-11-20,no,314,yes,no
1037,2024-11-20,no,18508,no,no
1038,2024-11-20,no,5639,yes,no
1039,2024-11-20,no,2918,no,yes
1040,2024-11-21,no,12519,yes,no
1041,2024-11-21,no,4069,no,no
1042,2024-11-21,no,4254,yes,no
1043,2024-11-21,no,219,yes,no
1044,2024-11-21,no,0,no,no
1045,2024-11-21,no,2263,yes,yes
1046,2024-11-21,no,2589,no,no
1047,2024-11-21,no,1982,no,no
1048,2024-11-21,no,7049,no,no
1049,2024-11-21,no,1968,no,no
1050,2024-11-21,no,7195,no,no
1051,2024-11-21,no,4117,no,no
1052,2024-11-21,no,3950,yes,no
1053,2024-11-21,no,495,yes,no
1054,2024-11-21,no,8629,yes,no
1055,2024-11-21,no,455,yes,no
1056,2024-11-21,no,4536,yes,no
1057,2024-11-21,no,1777,yes,no
1058,2024-11-21,no,3527,yes,no
1059,2024-11-21,no,372,no,no
1060,2024-11-21,no,92,no,no
1061,2024-11-21,no,72,yes,yes
1062,2024-11-21,no,1533,yes,no
1063,2024-11-21,no,4148,yes,no
1064,2024-11-21,no,96,no,no
1065,2024-11-21,no,2245,no,no
1066,2024-11-21,no,834,no,yes
1067,2024-11-21,no,4119,yes,yes
1068,2024-11-21,no,-525,no,yes
1069,2024-11-21,no,39,yes,no
1070,2024-11-21,no,0,yes,no
1071,2024-11-21,no,2766,no,no
1072,2024-11-21,no,3300,no,no
1073,2024-11-21,no,36,no,no
1074,2024-11-21,no,22520,no,no
1075,2024-11-21,no,7724,no,no
1076,2024-11-21,no,111,no,no
1077,2024-11-21,no,2640,no,no
1078,2024-11-21,no,3436,no,no
1079,2024-11-21,no,0,yes,no
1080,2024-11-21,no,3636,no,yes
1081,2024-11-21,no,3288,yes,no
1082,2024-11-21,no,2633,yes,no
1083,2024-11-21,no,580,no,no
1084,2024-11-21,no,149,no,no
1085,2024-11-21,no,4329,no,no
1086,2024-11-21,no,1097,yes,no
1087,2024-11-21,no,1275,yes,yes
1088,2024-11-27,no,1003,no,no
1089,2024-12-22,no,1004,no,yes
1090,2024-01-28,no,814,no,no
1091,2024-01-28,no,808,yes,no
1092,2024-01-28,no,859,no,no
1093,2024-01-28,no,4465,no,no
1094,2024-01-28,no,0,no,no
1095,2024-01-28,no,622,no,no
1096,2024-01-28,no,1709,no,yes
1097,2024-01-28,no,394,no,no
1098,2024-01-29,no,1125,yes,no
1099,2024-01-29,yes,-462,no,no
1100,2024-01-29,no,550,no,no
1101,2024-01-29,no,540,no,yes
1102,2024-01-29,no,941,no,no
1103,2024-01-29,no,1361,no,no
1104,2024-01-29,no,-452,no,no
1105,2024-01-29,no,518,no,no
1106,2024-01-30,no,-71,yes,yes
1107,2024-01-30,no,3234,yes,no
1108,2024-01-30,no,98,no,no
1109,2024-01-30,no,196,no,no
1110,2024-01-30,no,936,no,no
1111,2024-01-30,no,300,yes,yes
1112,2024-01-30,no,217,yes,no
1113,2024-01-30,no,163,no,no
1114,2024-01-30,no,110,no,no
1115,2024-02-02,no,1646,yes,no
1116,2024-02-02,no,2040,no,no
1117,2024-02-02,yes,-308,no,no
1118,2024-02-02,no,2325,no,no
1119,2024-02-02,no,86,no,no
1120,2024-02-02,no,1088,no,no
1121,2024-02-02,no,0,yes,no
1122,2024-02-02,no,0,no,no
1123,2024-02-02,no,2103,no,no
1124,2024-02-02,no,2,no,no
1125,2024-02-02,no,51,no,no
1126,2024-02-02,no,96,no,no
1127,2024-02-02,no,1027,yes,no
1128,2024-02-02,no,1308,yes,no
1129,2024-02-02,no,840,yes,no
1130,2024-02-02,no,5701,no,no
1131,2024-02-02,no,6016,no,no
1132,2024-02-02,no,630,no,no
1133,2024-02-02,no,432,yes,no
1134,2024-02-02,no,-247,yes,yes
1135,2024-02-02,no,52,no,no
1136,2024-02-02,no,623,yes,no
1137,2024-02-02,no,0,no,no
1138,2024-02-02,no,100,no,no
1139,2024-02-02,no,4089,yes,no
1140,2024-02-03,no,1669,no,no
1141,2024-02-03,no,169,no,no
1142,2024-02-03,no,483,no,yes
1143,2024-02-03,no,250,no,no
1144,2024-02-03,no,0,yes,no
1145,2024-02-03,no,902,yes,no
1146,2024-02-03,no,2156,yes,no
1147,2024-02-03,no,2360,no,no
1148,2024-02-03,no,201,yes,no
1149,2024-02-03,no,-92,yes,no
1150,2024-02-03,no,514,no,no
1151,2024-02-03,no,-114,yes,no
1152,2024-02-03,no,1331,no,no
1153,2024-02-03,no,732,no,no
1154,2024-02-03,no,1308,no,no
1155,2024-02-04,no,0,yes,no
1156,2024-02-04,no,-970,yes,no
1157,2024-02-04,no,1246,yes,no
1158,2024-02-04,no,73,no,no
1159,2024-02-04,no,406,no,no
1160,2024-02-04,no,4391,no,no
1161,2024-02-04,no,168,no,no
1162,2024-02-04,no,1441,yes,no
1163,2024-02-04,no,3881,yes,no
1164,2024-02-04,no,678,yes,no
1165,2024-02-04,no,141,yes,no
1166,2024-02-04,no,-94,yes,no
1167,2024-02-04,no,897,yes,no
1168,2024-02-04,no,1214,no,no
1169,2024-02-04,no,324,no,no
1170,2024-02-04,no,2666,no,no
1171,2024-02-04,no,10613,no,yes
1172,2024-02-04,no,697,no,no
1173,2024-02-04,no,953,yes,no
1174,2024-02-04,no,198,no,no
1175,2024-02-04,no,1110,no,no
1176,2024-02-04,no,130,yes,yes
1177,2024-02-04,no,315,no,no
1178,2024-02-04,no,4383,no,no
1179,2024-02-04,no,313,yes,no
1180,2024-02-04,no,273,no,no
1181,2024-02-05,no,840,no,no
1182,2024-02-05,no,309,yes,no
1183,2024-02-05,no,2707,no,no
1184,2024-02-05,no,1109,no,no
1185,2024-02-05,no,101,yes,no
1186,2024-02-05,no,725,no,no
1187,2024-02-05,no,309,no,no
1188,2024-02-05,no,541,yes,no
1189,2024-02-05,no,0,yes,no
1190,2024-02-05,no,1624,no,no
1191,2024-02-05,no,0,no,no
1192,2024-02-05,no,318,yes,no
1193,2024-02-05,no,1908,yes,no
1194,2024-02-05,no,676,no,no
1195,2024-02-05,no,1076,yes,no
1196,2024-02-05,no,1228,no,no
1197,2024-02-05,no,0,no,no
1198,2024-02-06,no,13,no,yes
1199,2024-02-06,no,12857,yes,no
1200,2024-02-06,no,0,no,no
1201,2024-02-06,no,6101,no,no
1202,2024-02-06,no,158,no,no
1203,2024-02-06,no,346,no,no
1204,2024-02-06,no,697,no,no
1205,2024-02-06,no,616,no,no
1206,2024-02-06,no,1140,yes,no
1207,2024-02-06,no,3444,no,no
1208,2024-02-06,no,1879,no,no
1209,2024-02-06,no,0,no,no
1210,2024-02-06,no,0,no,no
1211,2024-02-09,no,1493,no,no
1212,2024-02-09,no,313,no,no
1213,2024-02-09,no,1815,no,no
1214,2024-02-09,no,700,no,no
1215,2024-02-09,no,206,no,no
1216,2024-02-09,no,255,no,no
1217,2024-02-09,no,270,no,no
1218,2024-02-09,no,4987,no,no
1219,2024-02-09,no,673,yes,no
1220,2024-02-09,no,320,no,no
1221,2024-02-10,no,0,yes,no
1222,2024-02-10,no,292,no,no
1223,2024-02-10,no,757,no,no
1224,2024-02-10,no,40,no,no
1225,2024-02-10,no,1257,no,no
1226,2024-02-10,no,1693,yes,no
1227,2024-02-10,no,5060,no,no
1228,2024-02-10,no,373,no,no
1229,2024-02-11,no,369,no,no
1230,2024-02-11,no,2346,no,no
1231,2024-02-11,no,1599,no,no
1232,2024-02-11,no,1066,no,no
1233,2024-02-11,no,2603,yes,no
1234,2024-02-12,no,381,no,no
1235,2024-02-12,no,1314,yes,no
1236,2024-02-12,no,5689,no,no
1237,2024-02-12,no,12114,no,no
1238,2024-02-13,no,0,no,no
1239,2024-02-13,no,2232,no,no
1240,2024-02-13,no,11862,no,no
1241,2024-02-13,no,127,yes,no
1242,2024-02-13,no,2152,no,no
1243,2024-02-13,no,3552,no,no
1244,2024-02-13,no,1,no,no
1245,2024-02-13,no,1872,no,no
1246,2024-02-13,no,1341,no,no
1247,2024-02-16,no,7702,no,no
1248,2024-02-16,no,4657,no,no
1249,2024-02-16,no,397,yes,yes
1250,2024-02-16,no,0,no,no
1251,2024-02-16,no,348,yes,yes
1252,2024-02-16,no,2442,no,no
1253,2024-02-16,no,1543,yes,no
1254,2024-02-16,no,805,no,no
1255,2024-02-17,no,2265,no,no
1256,2024-02-17,no,312,no,no
1257,2024-02-17,no,196,yes,yes
1258,2024-02-17,no,620,no,no
1259,2024-02-17,no,1714,no,no
1260,2024-02-17,no,2416,no,no
1261,2024-02-17,no,335,no,no
1262,2024-02-17,no,755,yes,no
1263,2024-02-17,no,2850,no,no
1264,2024-02-17,no,1135,yes,no
1265,2024-02-17,no,197,no,no
1266,2024-02-17,no,720,no,no
1267,2024-02-17,no,5355,no,no
1268,2024-02-18,no,445,no,no
1269,2024-02-18,no,5359,no,no
1270,2024-02-18,no,1443,no,no
1271,2024-02-18,no,4047,yes,no
1272,2024-02-18,no,23878,no,no
1273,2024-02-18,no,167,no,yes
1274,2024-02-18,no,1047,no,no
1275,2024-02-18,no,7613,no,no
1276,2024-02-18,no,117,no,no
1277,2024-02-18,no,2266,no,no
1278,2024-02-19,no,558,no,no
1279,2024-02-19,no,2509,no,no
1280,2024-02-26,no,1808,yes,no
1281,2024-02-26,no,1130,no,no
1282,2024-02-26,no,653,no,no
1283,2024-02-26,no,2021,no,no
1284,2024-02-26,no,313,no,yes
1285,2024-02-26,no,983,yes,no
1286,2024-02-27,no,5561,yes,no
1287,2024-02-27,no,8345,no,no
1288,2024-02-27,no,1231,yes,no
1289,2024-02-27,no,3730,yes,no
1290,2024-02-27,no,924,no,no
1291,2024-02-27,no,2489,yes,no
1292,2024-02-27,no,995,no,no
1293,2024-02-27,no,280,yes,no
1294,2024-02-27,no,3434,no,yes
1295,2024-02-27,no,576,no,no
1296,2024-02-27,no,1363,no,no
1297,2024-02-27,no,581,yes,no
1298,2024-03-02,no,1376,yes,no
1299,2024-03-02,no,52,yes,no
1300,2024-03-02,no,0,yes,yes
1301,2024-03-02,no,549,no,no
1302,2024-03-02,no,92,no,no
1303,2024-03-02,no,2881,no,no
1304,2024-03-02,no,250,no,no
1305,2024-03-03,no,602,no,no
1306,2024-03-03,no,730,yes,no
1307,2024-03-03,no,523,no,yes
1308,2024-03-03,no,293,no,no
1309,2024-03-03,no,215,no,no
1310,2024-03-03,no,0,no,no
1311,2024-03-03,no,42,yes,no
1312,2024-03-03,no,316,yes,no
1313,2024-03-03,no,4562,yes,no
1314,2024-03-03,no,10180,no,no
1315,2024-03-03,no,0,no,no
1316,2024-03-03,no,281,no,no
1317,2024-03-04,no,250,no,no
1318,2024-03-05,no,0,no,no
1319,2024-03-05,no,404,no,no
1320,2024-03-05,no,506,no,no
1321,2024-03-05,no,1097,no,no
1322,2024-03-05,no,3698,yes,no
1323,2024-03-05,no,883,yes,no
1324,2024-03-05,no,2539,no,no
1325,2024-03-06,no,2326,no,no
1326,2024-03-06,no,811,no,no
1327,2024-03-06,no,256,no,no
1328,2024-03-06,no,682,no,no
1329,2024-03-06,no,483,no,no
1330,2024-03-09,no,1506,no,no
1331,2024-03-09,no,575,no,no
1332,2024-03-09,no,409,no,no
1333,2024-03-10,no,1316,yes,no
1334,2024-03-10,no,671,yes,no
1335,2024-03-10,no,2351,no,no
1336,2024-03-10,no,997,no,no
1337,2024-03-10,no,4808,no,no
1338,2024-03-10,no,6422,no,no
1339,2024-03-10,no,31,no,no
1340,2024-03-10,no,171,no,no
1341,2024-03-11,no,2681,no,no
1342,2024-03-11,no,-61,no,no
1343,2024-03-11,no,8929,no,no
1344,2024-03-11,no,715,no,no
1345,2024-03-11,no,1058,no,no
1346,2024-03-11,no,-34,yes,no
1347,2024-03-12,no,258,no,no
1348,2024-03-12,no,0,no,no
1349,2024-03-12,no,71,no,no
1350,2024-03-12,no,5810,no,no
1351,2024-03-12,no,3473,no,no
1352,2024-03-13,no,238,yes,yes
1353,2024-03-13,no,1740,no,no
1354,2024-03-16,no,3407,no,no
1355,2024-03-17,no,1045,no,no
1356,2024-03-17,no,132,no,no
1357,2024-03-17,no,1000,yes,no
1358,2024-03-17,no,115,no,no
1359,2024-03-17,no,180,no,no
1360,2024-03-17,no,201,yes,no
1361,2024-03-18,no,8089,yes,no
1362,2024-03-18,no,8866,no,no
1363,2024-03-18,no,2,yes,no
1364,2024-03-18,no,259,no,no
1365,2024-03-18,no,1107,yes,no
1366,2024-03-19,no,1730,no,no
1367,2024-03-19,no,447,no,no
1368,2024-03-23,no,2786,no,no
1369,2024-03-23,no,10185,no,no
1370,2024-03-24,no,978,no,no
1371,2024-03-24,no,-130,yes,no
1372,2024-03-24,no,3049,no,no
1373,2024-03-24,no,11385,no,no
1374,2024-03-25,no,46,no,no
1375,2024-03-25,no,4126,no,no
1376,2024-03-25,no,212,no,no
1377,2024-03-25,no,1250,no,no
1378,2024-03-26,no,25,yes,yes
1379,2024-03-26,no,1277,no,no
1380,2024-03-27,no,390,yes,no
1381,2024-03-27,no,9601,no,no
1382,2024-03-27,no,565,no,no
1383,2024-03-27,no,1384,yes,no
1384,2024-03-27,no,-522,yes,no
1385,2024-03-27,no,9676,no,no
1386,2024-03-27,no,134,no,no
1387,2024-03-30,no,2143,no,no
1388,2024-03-30,no,831,no,no
1389,2024-03-30,no,2308,no,no
1390,2024-03-31,no,1468,yes,no
1391,2024-03-31,no,311,no,no
1392,2024-04-01,no,274,no,no
1393,2024-04-01,no,172,yes,no
1394,2024-04-01,no,507,yes,no
1395,2024-04-01,no,393,no,no
1396,2024-04-01,no,-39,no,no
1397,2024-04-02,no,1474,no,no
1398,2024-04-02,no,471,no,yes
1399,2024-04-02,no,3161,yes,no
1400,2024-04-02,no,1612,yes,no
1401,2024-04-02,no,4099,no,no
1402,2024-04-02,no,68,no,no
1403,2024-04-03,no,414,yes,no
1404,2024-04-03,no,5005,no,yes
1405,2024-04-03,no,1756,yes,no
1406,2024-04-03,no,1613,yes,no
1407,2024-04-03,no,3123,yes,no
1408,2024-04-06,no,4736,yes,no
1409,2024-04-06,no,127,yes,no
1410,2024-04-06,no,11891,no,no
1411,2024-04-06,no,4979,no,no
1412,2024-04-06,no,754,no,yes
1413,2024-04-06,no,1207,yes,no
1414,2024-04-06,no,712,yes,yes
1415,2024-04-07,no,297,no,no
1416,2024-04-07,no,3676,no,no
1417,2024-04-07,no,817,no,no
1418,2024-04-07,no,283,no,no
1419,2024-04-07,no,82,no,yes
1420,2024-04-08,no,2847,no,no
1421,2024-04-08,no,1822,yes,no
1422,2024-04-08,no,16,yes,no
1423,2024-04-08,no,377,no,no
1424,2024-04-08,no,4415,yes,no
1425,2024-04-08,no,303,yes,no
1426,2024-04-08,no,12039,no,no
1427,2024-04-08,no,1443,no,no
1428,2024-04-08,no,1781,no,no
1429,2024-04-08,no,3415,no,no
1430,2024-04-08,no,318,yes,no
1431,2024-04-08,no,423,no,no
1432,2024-04-08,no,2544,no,no
1433,2024-04-08,no,2614,no,no
1434,2024-04-08,no,1268,yes,no
1435,2024-04-08,no,536,yes,no
1436,2024-04-08,no,1293,yes,no
1437,2024-04-08,no,1377,no,no
1438,2024-04-08,no,2580,yes,no
1439,2024-04-08,no,314,no,yes
1440,2024-04-08,no,206,no,no
1441,2024-04-09,no,3286,yes,no
1442,2024-04-09,no,803,yes,no
1443,2024-04-09,no,719,yes,no
1444,2024-04-09,no,898,yes,no
1445,2024-04-09,no,332,no,no
1446,2024-04-09,no,695,no,no
1447,2024-04-09,no,1819,no,no
1448,2024-04-09,no,2544,no,no
1449,2024-04-09,no,759,yes,no
1450,2024-04-09,no,229,yes,no
1451,2024-04-13,no,96,yes,no
1452,2024-04-13,no,110,yes,no
1453,2024-04-13,no,1406,yes,yes
1454,2024-04-13,no,0,yes,no
1455,2024-04-13,no,2103,yes,no
1456,2024-04-13,no,1599,yes,yes
1457,2024-04-13,no,925,yes,no
1458,2024-04-13,no,-3,no,no
1459,2024-04-13,no,84,yes,no
1460,2024-04-13,no,1367,yes,no
1461,2024-04-14,no,703,yes,no
1462,2024-04-14,no,0,yes,no
1463,2024-04-14,no,2646,no,no
1464,2024-04-14,no,572,yes,no
1465,2024-04-14,no,107,no,no
1466,2024-04-14,no,765,yes,yes
1467,2024-04-14,no,-253,yes,no
1468,2024-04-14,no,0,no,no
1469,2024-04-14,no,2,no,no
1470,2024-04-14,no,6,yes,no
1471,2024-04-14,no,0,no,no
1472,2024-04-14,no,448,no,no
1473,2024-04-14,no,4659,no,no
1474,2024-04-14,no,1528,no,no
1475,2024-04-14,no,330,no,no
1476,2024-04-14,no,731,no,no
1477,2024-04-14,no,25,no,no
1478,2024-04-15,no,587,no,no
1479,2024-04-15,no,2557,yes,no
1480,2024-04-15,no,275,no,no
1481,2024-04-15,no,1129,yes,no
1482,2024-04-15,no,2149,yes,no
1483,2024-04-15,no,855,no,no
1484,2024-04-15,no,491,yes,no
1485,2024-04-15,no,180,no,no
1486,2024-04-15,no,133,no,no
1487,2024-04-15,no,649,yes,no
1488,2024-04-15,no,1411,no,no
1489,2024-04-15,no,11174,yes,no
1490,2024-04-15,no,439,yes,no
1491,2024-04-15,no,6158,yes,no
1492,2024-04-15,no,3498,no,no
1493,2024-04-16,no,1801,no,no
1494,2024-04-16,no,937,no,no
1495,2024-04-16,no,26,no,no
1496,2024-04-16,yes,-53,yes,no
1497,2024-04-16,no,2337,yes,no
1498,2024-04-16,no,1762,no,no
1499,2024-04-16,no,3469,yes,no
1500,2024-04-16,no,545,yes,no
1501,2024-04-16,no,3480,no,no
1502,2024-04-16,no,183,no,no
1503,2024-04-16,no,2416,yes,no
1504,2024-04-16,no,424,no,no
1505,2024-04-16,no,0,yes,no
1506,2024-04-16,no,294,no,no
1507,2024-04-16,no,1598,yes,yes
1508,2024-04-16,no,268,no,no
1509,2024-04-16,no,214,no,no
1510,2024-04-16,no,240,yes,no
1511,2024-04-16,no,2511,yes,no
1512,2024-04-16,no,4596,yes,no
1513,2024-04-16,no,1273,yes,no
