age,job,marital,education,credit_on_default,annual_balance,housing_loan,personal_loan,contact_type,contact_day,contact_month,contact_duration,campaign_contacts,days_last_contacted,previous_contacts,poutcome,age_group,customer_id,sale,deposit
36,Blue-Collar,married,secondary,no,1772,no,no,unknown,5,Jun,208,1,-1,0,unknown,Young Adult,238,1,yes
59,Retired,divorced,primary,no,-88,yes,no,unknown,5,Jun,910,2,-1,0,unknown,Middle Aged,239,1,yes
47,Entrepreneur,married,secondary,no,0,no,no,unknown,5,Jun,1446,1,-1,0,unknown,Middle Aged,240,1,yes
58,Entrepreneur,married,tertiary,no,853,no,no,unknown,5,Jun,1149,2,-1,0,unknown,Middle Aged,241,1,yes
37,Management,single,tertiary,no,240,no,no,unknown,5,Jun,1123,1,-1,0,unknown,Young Adult,242,1,yes
46,Admin,single,secondary,no,849,yes,no,unknown,5,Jun,508,2,-1,0,unknown,Middle Aged,243,1,yes
43,Blue-Collar,single,secondary,no,318,yes,no,unknown,5,Jun,736,2,-1,0,unknown,Middle Aged,244,1,yes
27,Management,single,tertiary,no,703,yes,no,unknown,5,Jun,590,3,-1,0,unknown,Young Adult,245,1,yes
38,Services,divorced,secondary,no,61,no,no,unknown,5,Jun,636,1,-1,0,unknown,Young Adult,246,1,yes
53,Housemaid,married,primary,no,104,no,yes,unknown,5,Jun,701,1,-1,0,unknown,Middle Aged,247,1,yes
47,Blue-Collar,married,secondary,no,1996,no,no,unknown,5,Jun,761,2,-1,0,unknown,Middle Aged,248,1,yes
56,Housemaid,divorced,primary,yes,1238,no,no,unknown,5,Jun,1558,1,-1,0,unknown,Middle Aged,249,1,yes
41,Housemaid,married,secondary,no,879,no,no,unknown,5,Jun,1053,2,-1,0,unknown,Middle Aged,250,1,yes
29,Self-Employed,married,secondary,no,425,yes,no,unknown,5,Jun,562,15,-1,0,unknown,Young Adult,251,1,yes
50,Technician,married,secondary,no,416,yes,no,unknown,5,Jun,494,5,-1,0,unknown,Middle Aged,252,1,yes
45,Blue-Collar,divorced,primary,no,844,no,no,unknown,5,Jun,1018,3,-1,0,unknown,Middle Aged,253,1,yes
35,Blue-Collar,married,secondary,no,860,yes,no,unknown,5,Jun,884,4,-1,0,unknown,Young Adult,254,1,yes
26,Technician,single,secondary,no,639,yes,no,unknown,6,Jun,709,5,-1,0,unknown,Young Adult,255,1,yes
26,Admin,married,secondary,no,710,yes,yes,unknown,6,Jun,1276,2,-1,0,unknown,Young Adult,256,1,yes
37,Blue-Collar,married,unknown,no,1508,no,yes,unknown,6,Jun,381,2,-1,0,unknown,Young Adult,257,1,yes
30,Admin,single,secondary,no,223,yes,no,unknown,6,Jun,862,11,-1,0,unknown,Young Adult,258,1,yes
38,Management,single,tertiary,no,619,yes,no,unknown,6,Jun,460,4,-1,0,unknown,Young Adult,259,1,yes
37,Services,divorced,secondary,no,319,yes,no,unknown,6,Jun,467,3,-1,0,unknown,Young Adult,260,1,yes
53,Technician,married,secondary,no,480,no,no,unknown,6,Jun,648,2,-1,0,unknown,Middle Aged,261,1,yes
29,Blue-Collar,single,primary,no,213,yes,no,unknown,6,Jun,2653,3,-1,0,unknown,Young Adult,262,1,yes
35,Management,single,tertiary,no,68,no,no,unknown,6,Jun,1085,1,-1,0,unknown,Young Adult,263,1,yes
28,Blue-Collar,married,secondary,no,2788,yes,no,unknown,6,Jun,369,2,-1,0,unknown,Young Adult,264,1,yes
55,Blue-Collar,married,unknown,no,7561,no,no,unknown,6,Jun,685,3,-1,0,unknown,Middle Aged,265,1,yes
49,Management,divorced,secondary,no,-46,yes,no,unknown,9,Jun,1055,10,-1,0,unknown,Middle Aged,266,1,yes
50,Services,married,secondary,no,1595,no,no,unknown,9,Jun,882,1,-1,0,unknown,Middle Aged,267,1,yes
43,Management,single,tertiary,no,1046,no,no,unknown,9,Jun,901,1,-1,0,unknown,Middle Aged,268,1,yes
58,Self-Employed,divorced,tertiary,no,1382,no,no,unknown,9,Jun,700,1,-1,0,unknown,Middle Aged,269,1,yes
38,Technician,married,primary,no,217,yes,no,unknown,9,Jun,491,6,-1,0,unknown,Young Adult,270,1,yes
48,Blue-Collar,divorced,primary,no,183,no,no,unknown,9,Jun,940,1,-1,0,unknown,Middle Aged,271,1,yes
59,Management,married,secondary,no,1321,no,no,unknown,9,Jun,3881,3,-1,0,unknown,Middle Aged,272,1,yes
58,Blue-Collar,married,secondary,no,25,no,no,unknown,9,Jun,486,3,-1,0,unknown,Middle Aged,273,1,yes
36,Self-Employed,single,tertiary,no,4844,no,no,unknown,9,Jun,1137,3,-1,0,unknown,Young Adult,274,1,yes
42,Entrepreneur,married,tertiary,no,5345,no,no,unknown,11,Jun,878,3,-1,0,unknown,Middle Aged,275,1,yes
41,Admin,single,secondary,no,812,no,yes,unknown,11,Jun,583,4,-1,0,unknown,Middle Aged,276,1,yes
42,Admin,married,secondary,no,105,no,no,unknown,11,Jun,1159,4,-1,0,unknown,Middle Aged,277,1,yes
39,Management,married,tertiary,no,-190,no,yes,unknown,11,Jun,893,8,-1,0,unknown,Young Adult,278,1,yes
57,Housemaid,married,primary,no,625,no,yes,unknown,11,Jun,867,1,-1,0,unknown,Middle Aged,279,1,yes
52,Retired,married,unknown,no,293,no,no,unknown,11,Jun,706,1,-1,0,unknown,Middle Aged,280,1,yes
59,Retired,married,unknown,no,1033,no,no,unknown,11,Jun,1199,1,-1,0,unknown,Middle Aged,281,1,yes
56,Blue-Collar,married,secondary,no,1210,no,no,unknown,11,Jun,935,1,-1,0,unknown,Middle Aged,282,1,yes
49,Management,married,tertiary,no,64,no,no,unknown,11,Jun,586,1,-1,0,unknown,Middle Aged,283,1,yes
35,Blue-Collar,divorced,unknown,no,164,no,no,unknown,11,Jun,967,2,-1,0,unknown,Young Adult,284,1,yes
36,Unemployed,married,secondary,no,1766,no,no,unknown,11,Jun,595,2,-1,0,unknown,Young Adult,285,1,yes
40,Admin,single,tertiary,no,1248,no,no,unknown,11,Jun,1290,2,-1,0,unknown,Middle Aged,286,1,yes
55,Blue-Collar,married,secondary,no,0,no,no,unknown,12,Jun,614,2,-1,0,unknown,Middle Aged,287,1,yes
58,Admin,married,secondary,no,826,no,no,unknown,12,Jun,885,1,-1,0,unknown,Middle Aged,288,1,yes
39,Self-Employed,married,tertiary,no,2630,no,no,unknown,12,Jun,651,5,-1,0,unknown,Young Adult,289,1,yes
47,Housemaid,single,tertiary,no,3727,no,no,unknown,12,Jun,993,6,-1,0,unknown,Middle Aged,290,1,yes
40,Management,married,secondary,no,406,yes,no,unknown,12,Jun,577,2,-1,0,unknown,Middle Aged,291,1,yes
35,Blue-Collar,married,tertiary,no,2999,no,no,unknown,12,Jun,1141,6,-1,0,unknown,Young Adult,292,1,yes
48,Blue-Collar,married,secondary,no,1000,yes,no,unknown,12,Jun,1268,2,-1,0,unknown,Middle Aged,293,1,yes
48,Management,divorced,tertiary,no,503,no,yes,unknown,12,Jun,1243,7,-1,0,unknown,Middle Aged,294,1,yes
24,Blue-Collar,single,secondary,yes,-203,yes,no,unknown,12,Jun,465,3,-1,0,unknown,Young Adult,295,1,yes
49,Blue-Collar,married,primary,no,361,yes,no,unknown,16,Jun,513,2,-1,0,unknown,Middle Aged,296,1,yes
36,Blue-Collar,married,secondary,no,274,yes,no,unknown,16,Jun,686,11,-1,0,unknown,Young Adult,297,1,yes
52,Retired,divorced,tertiary,no,3687,yes,yes,unknown,16,Jun,741,4,-1,0,unknown,Middle Aged,298,1,yes
42,Entrepreneur,single,unknown,no,323,no,no,unknown,16,Jun,617,1,-1,0,unknown,Middle Aged,299,1,yes
36,Services,married,secondary,no,981,no,no,unknown,16,Jun,1093,1,-1,0,unknown,Young Adult,300,1,yes
36,Blue-Collar,divorced,secondary,no,638,yes,no,unknown,16,Jun,1395,2,-1,0,unknown,Young Adult,301,1,yes
48,Unemployed,single,tertiary,no,3229,no,no,unknown,16,Jun,1089,1,-1,0,unknown,Middle Aged,302,1,yes
51,Management,single,secondary,no,1610,yes,no,unknown,16,Jun,1248,3,-1,0,unknown,Middle Aged,303,1,yes
51,Blue-Collar,married,secondary,no,33,no,yes,unknown,16,Jun,721,3,-1,0,unknown,Middle Aged,304,1,yes
46,Technician,married,secondary,no,536,yes,no,unknown,16,Jun,750,2,-1,0,unknown,Middle Aged,305,1,yes
37,Management,married,tertiary,no,0,no,no,unknown,16,Jun,637,6,-1,0,unknown,Young Adult,306,1,yes
36,Entrepreneur,married,tertiary,no,3057,no,no,unknown,16,Jun,2769,4,-1,0,unknown,Young Adult,307,1,yes
47,Management,married,secondary,no,2892,no,no,unknown,17,Jun,556,1,-1,0,unknown,Middle Aged,308,1,yes
40,Technician,divorced,tertiary,no,0,no,no,unknown,17,Jun,522,1,-1,0,unknown,Middle Aged,309,1,yes
38,Student,single,tertiary,no,3316,no,no,unknown,17,Jun,1345,3,-1,0,unknown,Young Adult,310,1,yes
40,Management,married,secondary,no,106,no,no,unknown,17,Jun,676,2,-1,0,unknown,Middle Aged,311,1,yes
39,Blue-Collar,married,primary,no,2303,yes,no,unknown,17,Jun,775,3,-1,0,unknown,Young Adult,312,1,yes
60,Management,married,tertiary,no,3301,no,no,unknown,17,Jun,2621,3,-1,0,unknown,Elderly,313,1,yes
39,Self-Employed,single,tertiary,no,426,no,no,unknown,18,Jun,1029,1,-1,0,unknown,Young Adult,314,1,yes
51,Services,divorced,secondary,no,9,no,no,unknown,18,Jun,371,2,-1,0,unknown,Middle Aged,315,1,yes
27,Admin,married,secondary,no,-97,yes,no,unknown,18,Jun,1528,2,-1,0,unknown,Young Adult,316,1,yes
41,Management,single,tertiary,no,11008,no,no,unknown,18,Jun,1540,1,-1,0,unknown,Middle Aged,317,1,yes
42,Blue-Collar,single,primary,no,4930,no,no,unknown,18,Jun,973,1,-1,0,unknown,Middle Aged,318,1,yes
41,Entrepreneur,married,secondary,no,707,no,no,unknown,18,Jun,707,1,-1,0,unknown,Middle Aged,319,1,yes
33,Technician,married,secondary,no,4,yes,yes,unknown,18,Jun,625,2,-1,0,unknown,Young Adult,320,1,yes
46,Admin,married,secondary,no,126,no,no,unknown,18,Jun,1255,1,-1,0,unknown,Middle Aged,321,1,yes
31,Blue-Collar,married,secondary,no,671,yes,no,unknown,18,Jun,704,4,-1,0,unknown,Young Adult,322,1,yes
41,Blue-Collar,married,primary,no,219,no,yes,unknown,18,Jun,1574,3,-1,0,unknown,Middle Aged,323,1,yes
41,Blue-Collar,divorced,secondary,no,3622,no,no,unknown,19,Jun,1135,4,-1,0,unknown,Middle Aged,324,1,yes
55,Retired,divorced,secondary,no,1580,no,yes,unknown,19,Jun,1007,1,-1,0,unknown,Middle Aged,325,1,yes
53,Technician,married,secondary,no,1319,no,no,unknown,19,Jun,1318,3,-1,0,unknown,Middle Aged,326,1,yes
55,Housemaid,married,primary,no,2152,no,no,unknown,19,Jun,922,2,-1,0,unknown,Middle Aged,327,1,yes
39,Services,married,secondary,no,2843,yes,no,unknown,19,Jun,585,1,-1,0,unknown,Young Adult,328,1,yes
40,Entrepreneur,married,tertiary,yes,0,no,no,unknown,19,Jun,952,4,-1,0,unknown,Middle Aged,329,1,yes
59,Retired,married,primary,no,1115,no,no,unknown,19,Jun,834,1,-1,0,unknown,Middle Aged,330,1,yes
42,Blue-Collar,single,secondary,no,625,no,no,unknown,19,Jun,651,3,-1,0,unknown,Middle Aged,331,1,yes
41,Blue-Collar,married,primary,no,246,no,no,unknown,19,Jun,683,3,-1,0,unknown,Middle Aged,332,1,yes
27,Blue-Collar,married,secondary,no,61,yes,no,unknown,19,Jun,1012,1,-1,0,unknown,Young Adult,333,1,yes
25,Blue-Collar,single,secondary,no,-191,yes,no,unknown,19,Jun,958,7,-1,0,unknown,Young Adult,334,1,yes
43,Unemployed,married,primary,no,519,no,no,unknown,20,Jun,973,2,-1,0,unknown,Middle Aged,335,1,yes
44,Services,married,secondary,no,522,no,yes,unknown,20,Jun,911,1,-1,0,unknown,Middle Aged,336,1,yes
26,Blue-Collar,single,secondary,no,-46,yes,no,unknown,20,Jun,382,7,-1,0,unknown,Young Adult,337,1,yes
52,Retired,married,tertiary,no,2269,no,no,unknown,20,Jun,1210,1,-1,0,unknown,Middle Aged,338,1,yes
54,Services,married,unknown,no,386,no,yes,unknown,20,Jun,838,1,-1,0,unknown,Middle Aged,339,1,yes
56,Management,married,tertiary,no,0,no,yes,unknown,20,Jun,422,1,-1,0,unknown,Middle Aged,340,1,yes
57,Management,married,tertiary,no,9103,no,yes,unknown,20,Jun,1098,2,-1,0,unknown,Middle Aged,341,1,yes
29,Blue-Collar,single,secondary,no,908,yes,no,unknown,20,Jun,1663,1,-1,0,unknown,Young Adult,342,1,yes
47,Technician,married,tertiary,no,1694,no,yes,unknown,20,Jun,560,3,-1,0,unknown,Middle Aged,343,1,yes
57,Management,married,tertiary,no,-92,yes,yes,unknown,20,Jun,1617,1,-1,0,unknown,Middle Aged,344,1,yes
40,Blue-Collar,married,secondary,no,188,yes,yes,unknown,20,Jun,570,2,-1,0,unknown,Middle Aged,345,1,yes
46,Services,divorced,secondary,no,0,no,no,unknown,20,Jun,1023,3,-1,0,unknown,Middle Aged,346,1,yes
43,Blue-Collar,single,secondary,no,740,yes,no,unknown,20,Jun,585,2,-1,0,unknown,Middle Aged,347,1,yes
45,Management,married,tertiary,no,655,no,no,unknown,20,Jun,693,3,-1,0,unknown,Middle Aged,348,1,yes
24,Management,married,secondary,no,867,yes,no,unknown,20,Jun,546,10,-1,0,unknown,Young Adult,349,1,yes
40,Blue-Collar,married,secondary,no,1009,yes,yes,unknown,20,Jun,1036,5,-1,0,unknown,Middle Aged,350,1,yes
38,Services,divorced,unknown,no,6360,no,no,unknown,20,Jun,1409,2,-1,0,unknown,Young Adult,351,1,yes
36,Unemployed,married,tertiary,no,4145,no,no,unknown,20,Jun,988,4,-1,0,unknown,Young Adult,352,1,yes
27,Blue-Collar,single,secondary,yes,-27,no,no,unknown,23,Jun,498,2,-1,0,unknown,Young Adult,353,1,yes
26,Admin,single,primary,no,-122,yes,no,unknown,23,Jun,670,3,-1,0,unknown,Young Adult,354,1,yes
43,Management,married,tertiary,no,149,yes,no,unknown,23,Jun,662,2,-1,0,unknown,Middle Aged,355,1,yes
25,Blue-Collar,single,primary,no,52,yes,no,unknown,24,Jun,528,2,-1,0,unknown,Young Adult,356,1,yes
27,Blue-Collar,married,tertiary,no,335,yes,no,unknown,26,Jun,519,3,-1,0,unknown,Young Adult,357,1,yes
30,Technician,married,tertiary,no,526,yes,yes,unknown,26,Jun,677,3,-1,0,unknown,Young Adult,358,1,yes
28,Admin,single,secondary,no,-7,no,yes,unknown,26,Jun,3183,2,-1,0,unknown,Young Adult,359,1,yes
27,Blue-Collar,married,primary,no,-413,no,yes,unknown,27,Jun,422,6,-1,0,unknown,Young Adult,360,1,yes
32,Admin,divorced,secondary,no,-241,no,yes,unknown,27,Jun,856,2,-1,0,unknown,Young Adult,361,1,yes
41,Blue-Collar,single,secondary,no,75,yes,no,unknown,1,Jul,479,9,-1,0,unknown,Middle Aged,362,1,yes
37,Technician,single,tertiary,no,0,no,no,unknown,1,Jul,1135,2,-1,0,unknown,Young Adult,363,1,yes
27,Technician,single,secondary,no,158,no,no,unknown,1,Jul,650,2,-1,0,unknown,Young Adult,364,1,yes
29,Services,single,secondary,no,84,no,yes,unknown,3,Jul,587,3,-1,0,unknown,Young Adult,365,1,yes
33,Services,married,secondary,no,114,no,yes,unknown,3,Jul,676,1,-1,0,unknown,Young Adult,366,1,yes
36,Technician,married,primary,no,0,no,no,unknown,4,Jul,584,1,-1,0,unknown,Young Adult,367,1,yes
28,Blue-Collar,single,secondary,no,-127,yes,no,cellular,4,Jul,1044,3,-1,0,unknown,Young Adult,368,1,yes
55,Blue-Collar,married,secondary,no,49,yes,no,cellular,7,Jul,494,4,-1,0,unknown,Middle Aged,369,1,yes
51,Technician,married,secondary,no,216,no,no,cellular,7,Jul,615,2,-1,0,unknown,Middle Aged,370,1,yes
39,Technician,single,secondary,no,506,yes,no,cellular,7,Jul,718,2,-1,0,unknown,Young Adult,371,1,yes
42,Blue-Collar,divorced,primary,no,213,yes,no,cellular,7,Jul,434,3,-1,0,unknown,Middle Aged,372,1,yes
33,Services,single,secondary,no,170,no,no,cellular,7,Jul,782,1,-1,0,unknown,Young Adult,373,1,yes
36,Entrepreneur,divorced,tertiary,no,776,no,yes,cellular,7,Jul,722,3,-1,0,unknown,Young Adult,374,1,yes
45,Technician,married,secondary,no,879,no,no,cellular,7,Jul,621,2,-1,0,unknown,Middle Aged,375,1,yes
37,Self-Employed,married,secondary,no,1633,no,no,cellular,7,Jul,629,2,-1,0,unknown,Young Adult,376,1,yes
46,Unemployed,married,secondary,no,926,no,no,cellular,7,Jul,385,5,-1,0,unknown,Middle Aged,377,1,yes
32,Self-Employed,single,tertiary,no,2559,no,no,cellular,7,Jul,889,1,-1,0,unknown,Young Adult,378,1,yes
28,Technician,single,secondary,no,909,no,yes,cellular,7,Jul,532,1,-1,0,unknown,Young Adult,379,1,yes
45,Admin,divorced,secondary,no,-176,no,yes,cellular,7,Jul,574,1,-1,0,unknown,Middle Aged,380,1,yes
41,Blue-Collar,single,secondary,yes,1085,yes,yes,cellular,7,Jul,599,1,-1,0,unknown,Middle Aged,381,1,yes
59,Blue-Collar,divorced,primary,no,1265,no,yes,cellular,7,Jul,849,1,-1,0,unknown,Middle Aged,382,1,yes
47,Technician,single,secondary,no,-239,yes,yes,cellular,7,Jul,973,3,-1,0,unknown,Middle Aged,383,1,yes
31,Blue-Collar,single,secondary,no,726,no,no,cellular,7,Jul,719,2,-1,0,unknown,Young Adult,384,1,yes
31,Management,single,tertiary,no,296,no,yes,cellular,8,Jul,509,4,-1,0,unknown,Young Adult,385,1,yes
33,Entrepreneur,married,secondary,no,-627,yes,yes,cellular,8,Jul,740,1,-1,0,unknown,Young Adult,386,1,yes
52,Entrepreneur,married,tertiary,yes,-468,no,no,cellular,8,Jul,534,1,-1,0,unknown,Middle Aged,387,1,yes
26,Self-Employed,single,secondary,no,551,no,no,cellular,8,Jul,531,1,-1,0,unknown,Young Adult,388,1,yes
25,Technician,single,secondary,no,0,no,yes,cellular,8,Jul,634,1,-1,0,unknown,Young Adult,389,1,yes
25,Blue-Collar,married,secondary,no,101,no,yes,cellular,8,Jul,460,3,-1,0,unknown,Young Adult,390,1,yes
28,Blue-Collar,single,secondary,no,517,no,yes,cellular,8,Jul,681,1,-1,0,unknown,Young Adult,391,1,yes
33,Entrepreneur,divorced,tertiary,no,37,no,yes,cellular,8,Jul,1082,1,-1,0,unknown,Young Adult,392,1,yes
45,Management,divorced,tertiary,no,854,no,yes,cellular,8,Jul,730,1,-1,0,unknown,Middle Aged,393,1,yes
36,Services,married,secondary,no,30,no,yes,cellular,8,Jul,716,5,-1,0,unknown,Young Adult,394,1,yes
26,Blue-Collar,single,secondary,yes,81,no,yes,cellular,8,Jul,803,2,-1,0,unknown,Young Adult,395,1,yes
38,Technician,married,secondary,no,0,no,no,cellular,8,Jul,635,1,-1,0,unknown,Young Adult,396,1,yes
56,Blue-Collar,single,secondary,no,663,no,yes,cellular,8,Jul,819,3,-1,0,unknown,Middle Aged,397,1,yes
26,Admin,single,secondary,no,102,no,yes,cellular,8,Jul,658,2,-1,0,unknown,Young Adult,398,1,yes
26,Technician,married,secondary,no,370,no,yes,cellular,8,Jul,1061,4,-1,0,unknown,Young Adult,399,1,yes
25,Blue-Collar,single,secondary,no,189,no,yes,cellular,8,Jul,687,2,-1,0,unknown,Young Adult,400,1,yes
26,Unemployed,single,secondary,no,111,no,no,cellular,9,Jul,537,1,-1,0,unknown,Young Adult,401,1,yes
40,Blue-Collar,married,primary,no,665,yes,no,cellular,9,Jul,781,1,-1,0,unknown,Middle Aged,402,1,yes
37,Admin,married,primary,no,214,yes,no,cellular,9,Jul,645,1,-1,0,unknown,Young Adult,403,1,yes
43,Blue-Collar,single,primary,no,0,no,no,cellular,9,Jul,1242,1,-1,0,unknown,Middle Aged,404,1,yes
41,Services,divorced,tertiary,no,1583,yes,no,cellular,9,Jul,662,1,-1,0,unknown,Middle Aged,405,1,yes
49,Blue-Collar,married,secondary,no,0,no,yes,cellular,9,Jul,625,1,-1,0,unknown,Middle Aged,406,1,yes
29,Admin,divorced,tertiary,yes,0,no,yes,cellular,9,Jul,426,3,-1,0,unknown,Young Adult,407,1,yes
39,Services,divorced,secondary,no,687,yes,no,cellular,9,Jul,869,1,-1,0,unknown,Young Adult,408,1,yes
38,Management,married,tertiary,yes,327,yes,yes,cellular,9,Jul,556,5,-1,0,unknown,Young Adult,409,1,yes
26,Technician,married,secondary,no,-119,no,yes,cellular,9,Jul,359,5,-1,0,unknown,Young Adult,410,1,yes
32,Management,married,tertiary,no,794,yes,yes,cellular,9,Jul,1014,1,-1,0,unknown,Young Adult,411,1,yes
33,Blue-Collar,married,primary,no,-191,yes,yes,cellular,9,Jul,1290,4,-1,0,unknown,Young Adult,412,1,yes
31,Management,single,tertiary,no,409,no,yes,cellular,9,Jul,564,5,-1,0,unknown,Young Adult,413,1,yes
49,Blue-Collar,married,primary,no,3,no,yes,cellular,9,Jul,1439,6,-1,0,unknown,Middle Aged,414,1,yes
27,Unemployed,single,primary,no,9,no,yes,cellular,9,Jul,919,2,-1,0,unknown,Young Adult,415,1,yes
30,Blue-Collar,single,secondary,no,155,yes,yes,cellular,9,Jul,1426,3,-1,0,unknown,Young Adult,416,1,yes
35,Blue-Collar,married,secondary,no,1330,no,no,cellular,10,Jul,901,1,-1,0,unknown,Young Adult,417,1,yes
26,Blue-Collar,single,secondary,no,-29,yes,no,cellular,10,Jul,998,4,-1,0,unknown,Young Adult,418,1,yes
45,Entrepreneur,married,unknown,no,3133,yes,yes,cellular,10,Jul,804,1,-1,0,unknown,Middle Aged,419,1,yes
34,Admin,married,secondary,no,-33,yes,yes,cellular,10,Jul,961,1,-1,0,unknown,Young Adult,420,1,yes
28,Admin,single,secondary,no,-170,no,yes,cellular,10,Jul,720,2,-1,0,unknown,Young Adult,421,1,yes
25,Blue-Collar,single,secondary,no,1243,no,yes,cellular,10,Jul,1341,7,-1,0,unknown,Young Adult,422,1,yes
30,Blue-Collar,single,secondary,no,1598,yes,no,cellular,10,Jul,634,1,-1,0,unknown,Young Adult,423,1,yes
30,Services,married,secondary,no,5,no,yes,cellular,10,Jul,829,5,-1,0,unknown,Young Adult,424,1,yes
47,Services,married,secondary,no,367,yes,no,cellular,10,Jul,476,4,-1,0,unknown,Middle Aged,425,1,yes
57,Admin,divorced,secondary,no,658,no,no,cellular,10,Jul,724,1,-1,0,unknown,Middle Aged,426,1,yes
38,Management,married,tertiary,no,1722,yes,no,cellular,10,Jul,500,1,-1,0,unknown,Young Adult,427,1,yes
54,Technician,married,secondary,no,-315,no,yes,cellular,10,Jul,2029,1,-1,0,unknown,Middle Aged,428,1,yes
25,Blue-Collar,single,primary,no,2483,no,no,cellular,10,Jul,1499,3,-1,0,unknown,Young Adult,429,1,yes
30,Blue-Collar,married,secondary,no,0,yes,yes,cellular,10,Jul,1399,1,-1,0,unknown,Young Adult,430,1,yes
26,Management,single,tertiary,no,45,no,no,cellular,10,Jul,1187,3,-1,0,unknown,Young Adult,431,1,yes
31,Student,married,primary,no,46,yes,no,cellular,10,Jul,487,1,-1,0,unknown,Young Adult,432,1,yes
29,Blue-Collar,single,secondary,no,482,no,yes,cellular,10,Jul,1097,3,-1,0,unknown,Young Adult,433,1,yes
49,Blue-Collar,married,secondary,no,3728,yes,no,cellular,11,Jul,1060,2,-1,0,unknown,Middle Aged,434,1,yes
60,Retired,divorced,secondary,no,1099,no,no,cellular,11,Jul,764,2,-1,0,unknown,Elderly,435,1,yes
60,Management,married,tertiary,no,2222,yes,no,cellular,11,Jul,1120,2,-1,0,unknown,Elderly,436,1,yes
29,Management,single,tertiary,no,983,yes,no,cellular,11,Jul,963,2,-1,0,unknown,Young Adult,437,1,yes
55,Management,divorced,secondary,no,204,yes,no,cellular,11,Jul,1973,2,-1,0,unknown,Middle Aged,438,1,yes
44,Admin,married,secondary,no,1074,yes,no,cellular,11,Jul,911,2,-1,0,unknown,Middle Aged,439,1,yes
47,Technician,married,secondary,no,3466,yes,no,cellular,11,Jul,853,2,-1,0,unknown,Middle Aged,440,1,yes
35,Admin,married,secondary,no,-203,yes,no,cellular,11,Jul,1649,2,-1,0,unknown,Young Adult,441,1,yes
35,Entrepreneur,married,secondary,no,2436,no,yes,cellular,14,Jul,1397,3,-1,0,unknown,Young Adult,442,1,yes
38,Technician,married,secondary,no,976,yes,no,cellular,14,Jul,766,3,-1,0,unknown,Young Adult,443,1,yes
34,Entrepreneur,married,tertiary,no,146,yes,no,cellular,14,Jul,788,2,-1,0,unknown,Young Adult,444,1,yes
50,Technician,married,secondary,no,156,no,yes,cellular,14,Jul,1130,3,-1,0,unknown,Middle Aged,445,1,yes
